Concept-Jap,Concept,Location,Form,FormStandardised,CognateCode,FormCode,CognateDetectionMethod,Notes,Ideophone,CodingNotes,DoubleChecked,Revisit
saku,TEAR,09-Fukushima,hoQtsaku/buQtsagu,hoQtsaku/buQtsagu,a,a,,,,,yes,
saku,TEAR,10-Ibaraki,hiQtsaku,hiQtsaku,a,a,,,,,yes,
saku,TEAR,11-Tochigi,sagu,sagu,a,a,,,,,yes,
saku,TEAR,12-Gunma,yabuku,yabuku,a; b,a; b,,this is yaburu + saku,,,yes,
saku,TEAR,13-Saitama,hiQtsabaku,hiQtsabaku,c,c,shogakukan_2000,,,,yes,
saku,TEAR,14-Chiba,hiQtyagu,hiQtyagu,a,a,,,,,yes,
saku,TEAR,15-Tokyo,saku,saku,a,a,,,,,yes,
saku,TEAR,16-Kanagawa,saku,saku,a,a,,,,,yes,
saku,TEAR,17-Niigata,hiQsaku,hiQsaku,a,a,,,,,yes,
saku,TEAR,17-Niigata,jabuku,yabuku,a; b,a; b,,this is yaburu + saku,,,yes,
saku,TEAR,18-Toyama,Qsaku,Qsaku,a,a,,,,,yes,
saku,TEAR,19-Ishikawa,saku,saku,a,a,,,,,yes,
saku,TEAR,20-Fukui,saku,saku,a,a,,,,,yes,
saku,TEAR,21-Yamanashi,saku,saku,a,a,,,,,yes,
saku,TEAR,21-Yamanashi,Sabaku,Sabaku,c,c,shogakukan_2000,,,,yes,
saku,TEAR,22-Nagano,SiQtyaku,SiQtyaku,a,a,,hikisaku,,,yes,
saku,TEAR,22-Nagano,SiQtyabaku,SiQtyabaku,c,c,shogakukan_2001,hikisabaku,,,yes,
saku,TEAR,23-Gifu,saku,saku,a,a,,,,,yes,
saku,TEAR,24-Shizuoka,sabaku,sabaku,c,c,shogakukan_2000,,,,yes,
saku,TEAR,25-Aichi,Saku,Saku,a,a,,,,,yes,
saku,TEAR,26-Mie,saku,saku,a,a,,,,,yes,
saku,TEAR,27-Shiga,saku/Saku,saku/Saku,a,a,,,,,yes,
saku,TEAR,28-Kyoto,saku,saku,a,a,,,,,yes,
saku,TEAR,29-Osaka,jaburu,jaburu,b,b,,,,,yes,
saku,TEAR,30-Hyoogo,saku/hikiSaku,saku/hikiSaku,a,a,,,,,yes,
saku,TEAR,31-Nara,saku,saku,a,a,,,,,yes,
saku,TEAR,32-Wakayama,saku,saku,a,a,,,,,yes,
saku,TEAR,32-Wakayama,jaburu,jaburu,b,b,,,,,yes,
saku,TEAR,33-Tottori,saku,saku,a,a,,,,,yes,
saku,TEAR,34-Shimane,jabi:,jabi:,b,b,,,,,yes,
saku,TEAR,35-Okayama,saku,saku,a,a,,,,,yes,
saku,TEAR,36-Hiroshima,tyigiru,tyigiru,d,d,,,,,yes,
saku,TEAR,37-Yamaguchi,saku,saku,a,a,,,,,yes,
saku,TEAR,38-Tokushima,hikisaku/saku,hikisaku/saku,a,a,,,,,yes,
saku,TEAR,39-Kagawa,MISSING,MISSING,NA,NA,,,,,yes,
saku,TEAR,40-Ehime,saku,saku,a,a,,,,,yes,
saku,TEAR,41-Koochi,Saku,Saku,a,a,,,,,yes,
saku,TEAR,42-Fukuoka,hikijaburu,hikijaburu,b,b,,,,,yes,
saku,TEAR,43-Saga,baiSagu,baiSagu,a,a,,"not sure what the 'bai' is, assume the second part is saku though",,,yes,
saku,TEAR,43-Saga,jaburuQ,jaburuQ,b,b,,,,,yes,
saku,TEAR,44-Nagasaki,saku,saku,a,a,,,,,yes,
saku,TEAR,44-Nagasaki,sakuru,sakuru,a,a,,,,,yes,
saku,TEAR,45-Kumamoto,hikiSagu,hikiSagu,a,a,,,,,yes,
saku,TEAR,46-Oita,saku,saku,a,a,,,,,yes,
saku,TEAR,47-Miyazaki,hikisaku,hikisaku,a,a,,,,,yes,
saku,TEAR,48-Kagoshima,hiQsaQ,hiQsaQ,a,a,,,,,yes,
saku,TEAR,49-Okinawa,sakuN,sakuN,a,a,,,,,yes,
futoi,THICK,01-Hokkaido-coastal,futoi,futoi,a,a,,,,,,
futoi,THICK,02-Hokkaido-inland,fute,fute,a,a,,,,,,
futoi,THICK,03-Aomori-Tsugaru,NA,NA,NA,NA,,,,,,
futoi,THICK,04-Aomori-Nambu,fute,fute,a,a,,,,,,
futoi,THICK,05-Iwate,fute,fute,a,a,,,,,,
futoi,THICK,06-Miyagi,futoe,futoe,a,a,,,,,,
futoi,THICK,07-Akita,fute,fute,a,a,,,,,,
futoi,THICK,08-Yamagata,futE,futE,a,a,,,,,,
futoi,THICK,09-Fukushima,deQkE,dekkE,a,a,,,,,,
futoi,THICK,10-Ibaraki,futoi,futoi,a,a,,,,,,
futoi,THICK,11-Tochigi,futoi,futoi,a,a,,,,,,
futoi,THICK,12-Gunma,futoi,futoi,a,a,,,,,,
futoi,THICK,13-Saitama,futee,futee,a,a,,,,,,
futoi,THICK,14-Chiba,futoi,futoi,a,a,,,,,,
futoi,THICK,15-Tokyo,futoi,futoi,a,a,,,,,,
futoi,THICK,16-Kanagawa,fute,fute,a,a,,,,,,
futoi,THICK,17-Niigata,futtoe,futtoe,a,a,,,,,,
futoi,THICK,18-Toyama,futoi,futoi,a,a,,,,,,
futoi,THICK,19-Ishikawa,futoi,futoi,a,a,,,,,,
futoi,THICK,20-Fukui,futee,futee,a,a,,,,,,
futoi,THICK,21-Yamanashi,futoi,futoi,a,a,,,,,,
futoi,THICK,22-Nagano,futee,futee,a,a,,,,,,
futoi,THICK,23-Gifu,futOO,futOO,a,a,,,,,,
futoi,THICK,24-Shizuoka,futee,futee,a,a,,,,,,
futoi,THICK,25-Aichi,futOO,futOO,a,a,,,,,,
futoi,THICK,26-Mie,hutoi,hutoi,a,a,,,,,,
futoi,THICK,27-Shiga,futOe,futOe,a,a,,,,,,
futoi,THICK,28-Kyoto,hutoi,hutoi,a,a,,,,,,
futoi,THICK,29-Osaka,hutoi,hutoi,a,a,,,,,,
futoi,THICK,30-Hyoogo,hutoi,hutoi,a,a,,,,,,
futoi,THICK,31-Nara,futoi,futoi,a,a,,,,,,
futoi,THICK,32-Wakayama,futoi,futoi,a,a,,,,,,
futoi,THICK,33-Tottori,futoi,futoi,a,a,,,,,,
futoi,THICK,34-Shimane,futoe,futoe,a,a,,,,,,
futoi,THICK,35-Okayama,futee,futee,a,a,,,,,,
futoi,THICK,36-Hiroshima,futoi,futoi,a,a,,,,,,
futoi,THICK,37-Yamaguchi,futOO,futOO,a,a,,,,,,
futoi,THICK,38-Tokushima,hutoi,hutoi,a,a,,,,,,
futoi,THICK,39-Kagawa,futoi,futoi,a,a,,,,,,
futoi,THICK,40-Ehime,futoi,futoi,a,a,,,,,,
futoi,THICK,41-Koochi,futoi,futoi,a,a,,,,,,
futoi,THICK,42-Fukuoka,futoka,futoka,a,a,,,,,,
futoi,THICK,43-Saga,futoka,futoka,a,a,,,,,,
futoi,THICK,44-Nagasaki,futoka,futoka,a,a,,,,,,
futoi,THICK,45-Kumamoto,futoka,futoka,a,a,,,,,,
futoi,THICK,46-Oita,futii,futii,a,a,,,,,,
futoi,THICK,47-Miyazaki,futi,futi,a,a,,,,,,
futoi,THICK,48-Kagoshima,fute,fute,a,a,,,,,,
futoi,THICK,49-Okinawa,maagisyeN,maagisyeN,b,b,,,,,,
hosoi,THIN,01-Hokkaido-coastal,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,02-Hokkaido-inland,hose,hose,a,a,,,,,,
hosoi,THIN,03-Aomori-Tsugaru,hose,hose,a,a,,,,,,
hosoi,THIN,04-Aomori-Nambu,hose,hose,a,a,,,,,,
hosoi,THIN,05-Iwate,hosye,hosye,a,a,,,,,,
hosoi,THIN,06-Miyagi,hose,hose,a,a,,,,,,
hosoi,THIN,07-Akita,hohe,hohe,a,a,,,,,,
hosoi,THIN,08-Yamagata,hose,hose,a,a,,,,,,
hosoi,THIN,09-Fukushima,tyiQtyE/tyiNtye,tyiQtyE/tyiNtye,b,b,,,,,,
hosoi,THIN,10-Ibaraki,hosoe,hosoe,a,a,,,,,,
hosoi,THIN,11-Tochigi,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,12-Gunma,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,13-Saitama,hosee,hosee,a,a,,,,,,
hosoi,THIN,14-Chiba,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,15-Tokyo,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,16-Kanagawa,hosee,hosee,a,a,,,,,,
hosoi,THIN,17-Niigata,hosoe,hosoe,a,a,,,,,,
hosoi,THIN,18-Toyama,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,19-Ishikawa,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,20-Fukui,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,21-Yamanashi,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,22-Nagano,hosee,hosee,a,a,,,,,,
hosoi,THIN,23-Gifu,hosOO,hosOO,a,a,,,,,,
hosoi,THIN,24-Shizuoka,hosee,hosee,a,a,,,,,,
hosoi,THIN,25-Aichi,hosOO,hosOO,a,a,,,,,,
hosoi,THIN,26-Mie,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,27-Shiga,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,28-Kyoto,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,29-Osaka,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,30-Hyoogo,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,31-Nara,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,31-Nara,tyorotyoro syiteru,tyorotyoro,c,c,,,yes,,,
hosoi,THIN,32-Wakayama,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,33-Tottori,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,34-Shimane,hosye,hosye,a,a,,,,,,
hosoi,THIN,35-Okayama,hosee,hosee,a,a,,,,,,
hosoi,THIN,36-Hiroshima,komaa,komaa,d,d,,,,,,
hosoi,THIN,37-Yamaguchi,hosOO,hosOO,a,a,,,,,,
hosoi,THIN,38-Tokushima,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,39-Kagawa,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,40-Ehime,koNmai,koNmai,d,d,,,,,,
hosoi,THIN,41-Koochi,hosoi,hosoi,a,a,,,,,,
hosoi,THIN,42-Fukuoka,komaka,komaka,d,d,,,,,,
hosoi,THIN,43-Saga,komaka,komaka,d,d,,,,,,
hosoi,THIN,44-Nagasaki,hosoka,hosoka,a,a,,,,,,
hosoi,THIN,45-Kumamoto,komaNka,komaNka,d,d,,,,,,
hosoi,THIN,46-Oita,koNmee,koNmee,d,d,,,,,,
hosoi,THIN,47-Miyazaki,koNme,koNme,d,d,,,,,,
hosoi,THIN,48-Kagoshima,tyinke,tyinke,b,b,,,,,,
hosoi,THIN,49-Okinawa,fuusyeN,fuusyeN,d,d,,,,,,
zukizuki,THROBBING,01-Hokkaido-coastal,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,02-Hokkaido-inland,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,03-Aomori-Tsugaru,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,04-Aomori-Nambu,zuQkiramegu,zuQkiramegu,e,e,,,derived,,yes,
zukizuki,THROBBING,05-Iwate,zugiNzugiN,zugiNzugiN,e,e,,,yes,,yes,
zukizuki,THROBBING,06-Miyagi,zugizugi,zugizugi,e,e,,,yes,,yes,
zukizuki,THROBBING,07-Akita,zugizugi,zugizugi,e,e,,,yes,,yes,
zukizuki,THROBBING,08-Yamagata,zukiNzukiN,zukiNzukiN,e,e,,,yes,,yes,
zukizuki,THROBBING,09-Fukushima,zuQkiNzuQkiN,zuQkiNzuQkiN,e,e,,,yes,,yes,
zukizuki,THROBBING,10-Ibaraki,zyikuzyiku,zyikuzyiku,e,e,,,yes,,yes,
zukizuki,THROBBING,11-Tochigi,zuQkiNzuQkiN,zuQkiNzuQkiN,e,e,,,yes,,yes,
zukizuki,THROBBING,12-Gunma,zukiNzukiN,zukiNzukiN,e,e,,,yes,,yes,
zukizuki,THROBBING,13-Saitama,biribiri,biribiri,a,a,,,yes,,yes,
zukizuki,THROBBING,13-Saitama,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,14-Chiba,zuNzuN,zuNzuN,g,g,,,yes,,yes,
zukizuki,THROBBING,15-Tokyo,zukiNzukiN,zukiNzukiN,e,e,,,yes,,yes,
zukizuki,THROBBING,16-Kanagawa,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,17-Niigata,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,18-Toyama,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,19-Ishikawa,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,20-Fukui,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,21-Yamanashi,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,22-Nagano,zukiNzukiN,zukiNzukiN,e,e,,,yes,,yes,
zukizuki,THROBBING,23-Gifu,tsukitsuki,tsukitsuki,d,d,,,yes,,yes,
zukizuki,THROBBING,23-Gifu,zukizuki/zukiNzukiN,zukizuki/zukiNzukiN,e,e,,,yes,,yes,
zukizuki,THROBBING,24-Shizuoka,zuQkiNzuQkiN,zuQkiNzuQkiN,e,e,,,yes,,yes,
zukizuki,THROBBING,25-Aichi,zYYzYY,zYYzYY,h,h,,,yes,,yes,
zukizuki,THROBBING,26-Mie,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,27-Shiga,zukiNzukiN,zukiNzukiN,e,e,,,yes,,yes,
zukizuki,THROBBING,28-Kyoto,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,29-Osaka,kizuitamu,kizuitamu,b,b,,"broader meaning, just means it hurts",no,,yes,
zukizuki,THROBBING,29-Osaka,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,29-Osaka,zyiNzyiN,zyiNzyiN,g,g,,,yes,,yes,
zukizuki,THROBBING,30-Hyoogo,zukiizuki,zukiizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,31-Nara,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,32-Wakayama,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,32-Wakayama,zukuzuku,zukuzuku,e,e,,it is not as strong a pain as zukizuki; zukizuki is a stronger pain and used more by young people,yes,,yes,
zukizuki,THROBBING,32-Wakayama,tsuNtsuN,tsuNtsuN,f,f,,this is an older form,yes,,yes,
zukizuki,THROBBING,33-Tottori,zukiNzukiN,zukiNzukiN,e,e,,,yes,,yes,
zukizuki,THROBBING,34-Shimane,zukiNzukiN/zuQkiNzuQkiN,zukiNzukiN/zuQkiNzuQkiN,e,e,,,yes,,yes,
zukizuki,THROBBING,35-Okayama,zukizuki,zukizuki,e,e,,"when a cut (a wound made by cutting) is hurting pirirpiri, they say 'kizugutyi ga hasiru'",yes,,yes,
zukizuki,THROBBING,36-Hiroshima,hirihiri,hirihiri,a,a,,,yes,,yes,
zukizuki,THROBBING,36-Hiroshima,zukizuki/zukiNzukiN,zukizuki/zukiNzukiN,e,e,,,yes,,yes,
zukizuki,THROBBING,37-Yamaguchi,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,38-Tokushima,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,39-Kagawa,hirihiri,hirihiri,a,a,,,yes,,yes,
zukizuki,THROBBING,40-Ehime,zuQkiNzuQkiN,zuQkiNzuQkiN,e,e,,,yes,,yes,
zukizuki,THROBBING,41-Koochi,zukizuki,zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,42-Fukuoka,zukizuki/zukiNzukiN,zukizuki/zukiNzukiN,e,e,,,yes,,yes,
zukizuki,THROBBING,43-Saga,zukiizuki/zukiNzukiN,zukiizuki/zukiNzukiN,e,e,,,yes,,yes,
zukizuki,THROBBING,44-Nagasaki,zukiizuki/zukizuki,zukiizuki/zukizuki,e,e,,,yes,,yes,
zukizuki,THROBBING,45-Kumamoto,zukuzuku/zukizuki/zuQkiNzu,zukuzuku/zukizuki/zuQkiNzu,e,e,,,yes,,yes,
zukizuki,THROBBING,46-Oita,zukuzuku,zukuzuku,e,e,,,yes,,yes,
zukizuki,THROBBING,47-Miyazaki,zuQkizuQki,zuQkizuQki,e,e,,,yes,,yes,
zukizuki,THROBBING,48-Kagoshima,zuQkiNzuQkiN/zukiNzukiN,zuQkiNzuQkiN/zukiNzukiN,e,e,,,yes,,yes,
zukizuki,THROBBING,49-Okinawa,pisyipisyi,pisyipisyi,c,c,,,yes,,yes,
kusuguQtai,TICKLING,01-Hokkaido-coastal,kusuguQtee,kusuguQtee,b,b,,,,,yes,
kusuguQtai,TICKLING,02-Hokkaido-inland,kusuguQtai,kusuguQtai,b,b,,,,,yes,
kusuguQtai,TICKLING,02-Hokkaido-inland,kotyobasyii,kotyobasyii,c,c,,,,,yes,
kusuguQtai,TICKLING,03-Aomori-Tsugaru,motyokotye,motyokotye,e,e,tokugawa_2002,,,,yes,
kusuguQtai,TICKLING,04-Aomori-Nambu,motyokoi,motyokoi,e,e,tokugawa_2002,,,,yes,
kusuguQtai,TICKLING,05-Iwate,koQtyogasyoii,koQtyogasyoii,c,c,tokugawa_2002,,,,yes,
kusuguQtai,TICKLING,06-Miyagi,koQtsuguQtee,koQtsuguQtee,b,b,shogakugan_2000,,,,yes,
kusuguQtai,TICKLING,07-Akita,kotyigutE,kotyigutE,b,b,,,,,yes,
kusuguQtai,TICKLING,08-Yamagata,kotyobiQtai,kotyobiQtai,c,c,,,,,yes,
kusuguQtai,TICKLING,09-Fukushima,kusuguQtee,kusuguQtee,b,b,,,,,yes,
kusuguQtai,TICKLING,10-Ibaraki,kusuguQtee,kusuguQtee,b,b,,,,,yes,
kusuguQtai,TICKLING,11-Tochigi,kusuguQtee,kusuguQtee,b,b,,,,,yes,
kusuguQtai,TICKLING,11-Tochigi,kosobai,kosobai,c,c,,,,,yes,
kusuguQtai,TICKLING,12-Gunma,kusuguQtee,kusuguQtee,b,b,,,,,yes,
kusuguQtai,TICKLING,13-Saitama,kusuguQtee,kusuguQtee,b,b,,,,,yes,
kusuguQtai,TICKLING,13-Saitama,muguQtee/moguQtee,muguQtee/moguQtee,f,f,tokugawa_2002,they say kotyokotyo-suru with children,,,yes,
kusuguQtai,TICKLING,14-Chiba,kusuguQtaku,kusuguQtaku,b,b,,,,,yes,
kusuguQtai,TICKLING,15-Tokyo,kusuguQtai,kusuguQtai,b,b,,,,,yes,
kusuguQtai,TICKLING,16-Kanagawa,kusuguQtai/kusuguQtee,kusuguQtai/kusuguQtee,b,b,,,,,yes,
kusuguQtai,TICKLING,17-Niigata,kotyobaQkee,kotyobaQkee,c,c,,,,,yes,
kusuguQtai,TICKLING,18-Toyama,kosogasyii,kosogasyii,c,c,tokugawa_2002,,,,yes,
kusuguQtai,TICKLING,19-Ishikawa,kosogasyii,kosogasyii,c,c,tokugawa_2002,,,,yes,
kusuguQtai,TICKLING,20-Fukui,kosobai,kosobai,c,c,,verb is kosobasu,,,yes,
kusuguQtai,TICKLING,21-Yamanashi,momoQtyii,momoQtyii,d,d,sanada_2018,verb is momosu,,,yes,
kusuguQtai,TICKLING,22-Nagano,kusubaQkoi,kusubaQkoi,c,c,,,,,yes,
kusuguQtai,TICKLING,23-Gifu,kosobaii,kosobaii,c,c,,,,,yes,
kusuguQtai,TICKLING,23-Gifu,kutsubakasyii,kutsubakasyii,c,c,,,,,yes,
kusuguQtai,TICKLING,24-Shizuoka,kosoguQtai,kosoguQtai,b,b,,,,,yes,
kusuguQtai,TICKLING,24-Shizuoka,kuusuguQtEE,kuusuguQtEE,b,b,,,,,yes,
kusuguQtai,TICKLING,25-Aichi,kosobaee,kosobaee,c,c,,,,,yes,
kusuguQtai,TICKLING,25-Aichi,kusubetai,kusubetai,c,c,,,,,yes,
kusuguQtai,TICKLING,26-Mie,kosoguQtai,kosoguQtai,b,b,,,,,yes,
kusuguQtai,TICKLING,26-Mie,kosobai,kosobai,c,c,,,,,yes,
kusuguQtai,TICKLING,26-Mie,kosobayui,kosobayui,c,c,,,,,yes,
kusuguQtai,TICKLING,26-Mie,kosyobai,kosyobai,c,c,,,,,yes,
kusuguQtai,TICKLING,26-Mie,kusubai,kusubai,c,c,,,,,yes,
kusuguQtai,TICKLING,27-Shiga,kosobai,kosobai,c,c,,,,,yes,
kusuguQtai,TICKLING,27-Shiga,kosyobai,kosyobai,c,c,,,,,yes,
kusuguQtai,TICKLING,28-Kyoto,kosobai,kosobai,c,c,,,,,yes,
kusuguQtai,TICKLING,29-Osaka,kosobai/kosyobai,kosobai/kosyobai,c,c,,,,,yes,
kusuguQtai,TICKLING,30-Hyoogo,kosobai,kosobai,c,c,,,,,yes,
kusuguQtai,TICKLING,31-Nara,kosobai,kosobai,c,c,,,,,yes,
kusuguQtai,TICKLING,32-Wakayama,kosoi,kosoi,b,b,,this is used by young people,,,yes,
kusuguQtai,TICKLING,32-Wakayama,kosobai,kosobai,c,c,,this is the oldest form,,,yes,
kusuguQtai,TICKLING,32-Wakayama,kosobayui,kosobayui,c,c,,this is the second oldest form,,,yes,
kusuguQtai,TICKLING,33-Tottori,kosyobai,kosyobai,c,c,,,,,yes,
kusuguQtai,TICKLING,34-Shimane,kosobaii,kosobaii,c,c,,,,,yes,
kusuguQtai,TICKLING,34-Shimane,kotsubaii,kotsubaii,c,c,,,,,yes,
kusuguQtai,TICKLING,35-Okayama,kosobaii,kosobaii,c,c,,,,,yes,
kusuguQtai,TICKLING,36-Hiroshima,kosobaii,kosobaii,c,c,,,,,yes,
kusuguQtai,TICKLING,36-Hiroshima,kusubaii,kusubaii,c,c,,,,,yes,
kusuguQtai,TICKLING,36-Hiroshima,kutsubaii,kutsubaii,c,c,,,,,yes,
kusuguQtai,TICKLING,37-Yamaguchi,kosobai,kosobai,c,c,,,,,yes,
kusuguQtai,TICKLING,38-Tokushima,kusubai,kusubai,c,c,,,,,yes,
kusuguQtai,TICKLING,39-Kagawa,kosobai,kosobai,c,c,,,,,yes,
kusuguQtai,TICKLING,40-Ehime,kosobai,kosobai,c,c,,if talking to kids then kosyobai or kotyobai,,,yes,
kusuguQtai,TICKLING,41-Koochi,kosobai,kosobai,c,c,,,,,yes,
kusuguQtai,TICKLING,42-Fukuoka,kosobaikaa,kosobaikaa,c,c,,,,,yes,
kusuguQtai,TICKLING,42-Fukuoka,kotyobaikaa,kotyobaikaa,c,c,,,,,yes,
kusuguQtai,TICKLING,43-Saga,kotyobaika,kotyobaika,c,c,,,,,yes,
kusuguQtai,TICKLING,44-Nagasaki,kotyomaika,kotyomaika,c,c,,,,,yes,
kusuguQtai,TICKLING,45-Kumamoto,kosobaika,kosobaika,c,c,,,,,yes,
kusuguQtai,TICKLING,45-Kumamoto,kotyobaika,kotyobaika,c,c,,,,,yes,
kusuguQtai,TICKLING,46-Oita,kosyobaii/kosobaii,kosyobaii/kosobaii,c,c,,,,,yes,
kusuguQtai,TICKLING,47-Miyazaki,kosobai,kosobai,c,c,,,,,yes,
kusuguQtai,TICKLING,48-Kagoshima,kusuguQtaka,kusuguQtaka,b,b,,,,,yes,
kusuguQtai,TICKLING,48-Kagoshima,kusuguQte,kusuguQte,b,b,,,,,yes,
kusuguQtai,TICKLING,48-Kagoshima,kosobaika,kosobaika,c,c,,,,,yes,
kusuguQtai,TICKLING,49-Okinawa,duupagooseN,duupagooseN,a,a,,compound of duu 'body' and pagooseN 'dirty' but together they can mean tickly,,,yes,
kitsui,TIGHT,01-Hokkaido-coastal,kitsui,kitsui,d,d,,,no,,yes,
kitsui,TIGHT,02-Hokkaido-inland,kitsui,kitsui,d,d,,,no,,yes,
kitsui,TIGHT,03-Aomori-Tsugaru,seme,seme,l,l,,,no,,yes,
kitsui,TIGHT,04-Aomori-Nambu,kidzui/izui,kidzui/izui,d,d,,,no,,yes,
kitsui,TIGHT,05-Iwate,kidzuu/kidzui,kidzuu/kidzui,d,d,,they have a million words for fat,no,,yes,
kitsui,TIGHT,06-Miyagi,kidzui,kidzui,d,d,,,no,,yes,
kitsui,TIGHT,07-Akita,kidyii,kidyii,d,d,,,no,,yes,
kitsui,TIGHT,08-Yamagata,kiQtsui,kiQtsui,d,d,,,no,,yes,
kitsui,TIGHT,09-Fukushima,kitsui,kitsui,d,d,,,no,,yes,
kitsui,TIGHT,10-Ibaraki,kitsui,kitsui,d,d,,,no,,yes,
kitsui,TIGHT,11-Tochigi,kidzui,kidzui,d,d,,,no,,yes,
kitsui,TIGHT,12-Gunma,kutyii,kutyii,h,h,tokugawa_2002,,no,,yes,yes
kitsui,TIGHT,13-Saitama,kityii,kityii,d,d,,,no,,yes,
kitsui,TIGHT,14-Chiba,kityii,kityii,d,d,,,no,,yes,
kitsui,TIGHT,15-Tokyo,kitsui,kitsui,d,d,,,no,,yes,
kitsui,TIGHT,15-Tokyo,pityipityi,pityipityi,k,k,,,yes,,yes,
kitsui,TIGHT,16-Kanagawa,kitsukitsu,kitsukitsu,d,d,,,expressive,,yes,
kitsui,TIGHT,16-Kanagawa,kityii,kityii,d,d,,,,,yes,
kitsui,TIGHT,16-Kanagawa,paNpaN,paNpaN,i,i,,,yes,,yes,
kitsui,TIGHT,16-Kanagawa,patsupatsu,patsupatsu,j,j,,,yes,,yes,
kitsui,TIGHT,17-Niigata,kiitse,kiitse,d,d,,,no,,yes,
kitsui,TIGHT,18-Toyama,kibui,kibui,c,c,tokugawa_2002,,no,,yes,
kitsui,TIGHT,19-Ishikawa,kitsuui,kitsuui,d,d,,,,,yes,
kitsui,TIGHT,19-Ishikawa,pityipityi,pityipityi,k,k,,,yes,,yes,
kitsui,TIGHT,20-Fukui,kitsui,kitsui,d,d,,,,,yes,
kitsui,TIGHT,20-Fukui,kityikityi,kityikityi,d,d,,,yes,,yes,
kitsui,TIGHT,21-Yamanashi,kitsui,kitsui,d,d,,,,,yes,
kitsui,TIGHT,21-Yamanashi,tyuutyuu,tyuutyuu,n,n,,small,yes,,yes,
kitsui,TIGHT,22-Nagano,kitsui,kitsui,d,d,,,,,yes,
kitsui,TIGHT,22-Nagano,kitsukitsu,kitsukitsu,d,d,,,expressive,,yes,
kitsui,TIGHT,23-Gifu,tyiisoo,tyiisoo,m,m,,,no,,yes,
kitsui,TIGHT,24-Shizuoka,katAA,katAA,b,b,,,no,,yes,
kitsui,TIGHT,25-Aichi,kibwii,kibwii,c,c,tokugawa_2002,"????, from kibui",no,,yes,
kitsui,TIGHT,25-Aichi,kim22,kim22,NA,NA,,"from kimoi, which is from kimotyi warui",no,,yes,
kitsui,TIGHT,26-Mie,kiQtsui,kiQtsui,d,d,,,,,yes,
kitsui,TIGHT,26-Mie,pityipityi,pityipityi,k,k,,,yes,,yes,
kitsui,TIGHT,27-Shiga,kiNkiN,kiNkiN,e,e,,,yes,,yes,
kitsui,TIGHT,28-Kyoto,kitsui,kitsui,d,d,,,,,yes,
kitsui,TIGHT,29-Osaka,kiQtsui,kiQtsui,d,d,,,,,yes,
kitsui,TIGHT,30-Hyoogo,kitsukitsu,kitsukitsu,d,d,,,expressive,,yes,
kitsui,TIGHT,31-Nara,kitsui,kitsui,d,d,,but kityikityi is more natural,,,yes,
kitsui,TIGHT,31-Nara,kityikityi,kityikityi,d,d,,,yes,,yes,
kitsui,TIGHT,32-Wakayama,kitsui,kitsui,d,d,,,,,yes,
kitsui,TIGHT,33-Tottori,tyiisoo,tyiisoo,m,m,,,no,,yes,
